48: [(18.33197156871337, -8.760582215936171), (26.55444766243532, -9.95243105409497), (19.644128534855625, -5.335621551182241), (15.004434759425799, -6.326261239818825), (14.233240316476085, -1.511980706421821), (11.362397501143263, -2.4632018869907846), (7.769049660377, 0.8204105847497843), (9.009838482300086, -0.3012848527168561), (2.205544549288649, -28.473609828190682), (0.5733741758608673, -31.199811557298972), (9.08827694236939, -27.010010101057727), (11.684760309829828, -25.31025016375079), (11.72313243700355, -25.515679353486764), (18.591664858913532, -23.419413456599923), (25.489686774683967, -15.26617362635756)]
49: [(21.62608207589692, -1.416517751755328), (25.037774224192045, 10.791817017833653), (16.258060317023006, 12.088380886359051), (17.94485709431909, 10.261822550154484), (11.36610504148271, 18.34139299028611), (-2.6173411631769197, 13.128522821777734), (-0.1467105967033162, 7.304640762141559), (-7.085600282641918, 6.034432596889391), (-2.861643964284995, -7.0265557105709675), (1.5058124870237228, -19.575989589906257), (5.735212840688996, -17.353170821762067), (11.646003635387377, -18.953411052885016), (14.374290906380505, -18.932801431158786), (15.266293700877988, -11.393876968837969), (14.288888875252077, -17.114638408245053)]
50: [(16.87043201990384, 14.107928260046206), (16.642073970287637, 18.32310881324392), (2.1899177010264124, 20.442228372294455), (-2.6377392630440015, 17.19346174619152), (5.680393791037951, 21.258186222478592), (-6.885722607196719, 12.58279388991034), (-9.26044907067583, 8.654763522386236), (-2.8001328059550876, -5.995615126646327), (1.3486272479115673, -14.404639724976077), (10.669737343805567, -8.978392329400636), (21.830746794676024, -13.009085945342893), (22.8485961151482, -7.650516441458141), (18.82108454392391, -0.04377371368623828), (20.901570653770783, -0.434699280313811), (24.942029089160815, 3.4544833219981355)]
51: [(13.06079069536851, -2.5652646338557994), (14.816528926445827, -3.380169830614358), (9.350285352841496, 6.035089527257501), (-14.613459553461185, -4.069828339309636), (-12.80769329513361, -11.438684102715778), (-16.248227512124252, -5.034514814706834), (-12.647918998125775, -10.454790152356788), (-18.78239455664933, -11.386428771880645), (-14.940502208649667, -16.937444308369155), (-10.025457519745656, -18.52009358423174), (1.2518230849016139, -25.889442761169207), (6.667809021976757, -24.346702803526462), (6.7790357790026015, -21.493120384810165), (15.383071092605347, -10.283220015040415), (18.901991415093523, -3.582684103309375)]
52: [(8.850044903924825, 3.0154828642606137), (13.316369205259477, 14.620598326796033), (9.142519486249057, 18.803939855331148), (7.957405250501205, 10.250762066143325), (-4.397853156998329, 16.08425421407627), (-11.332783031412536, 14.487189096139288), (-18.678665731514457, 1.0494536137737025), (-17.93928458463869, -2.404939867435436), (-13.518787401623925, -2.522904691353986), (-18.56762306283359, -7.6107255793552), (-10.122385027209436, -14.500019216056236), (-6.461763889552582, -15.106588071140088), (-5.114593680259113, -14.67594950530037), (-9.206885794012443, -14.790137557827126), (11.787469481432405, -3.7517383973632032)]
53: [(8.919047949039381, -2.9929812631580193), (5.440311879061644, 1.7487823356454895), (-2.4411747611487806, 9.474808079600644), (-12.002675809340735, 5.732989861786205), (-9.876536154908477, 9.152846230954822), (-12.317835770677156, 13.131385666988445), (-13.325860256337535, 4.950887710713376), (-12.285606618697708, 9.846507284642946), (-22.592553014892317, -2.5974458821297435), (-21.60040780270725, -9.968930889885122), (-19.75445964141336, -14.054384982091221), (-17.514965305135597, -14.540710809701656), (-12.076919031199532, -13.424304697972733), (-0.9986782154377667, -15.912159234875727), (4.460949597415295, -8.308700228129041)]
54: [(13.494378339909087, 0.5008717954497743), (8.088398709252882, -0.3287661132661537), (9.45709144439037, -0.6312356140104116), (6.4654345414890315, 13.25293958525721), (5.277131549310437, 8.379935030011035), (-1.6819566636657823, 12.54755977538748), (-3.9702856791411416, 8.936530212114265), (-18.885324256611604, 6.356731574848654), (-20.435328970544354, 2.3443849035692987), (-22.043684856121995, -7.371535044134213), (-18.35472389290322, -0.3888051175974332), (-19.5860382265138, -9.80917411832303), (-15.972769088718401, -12.204713087944883), (-8.696394106289599, -15.51773595981637), (2.8267446792603605, -11.194054902259552)]
55: [(10.205096055322883, 5.480370327443252), (8.781131833133694, 3.1886998722737836), (-3.134107441728821, 10.232279816215083), (-9.082756221242425, 5.497904574734439), (-8.354623818875343, 7.013964195680305), (-2.758361302696037, 5.190852576838269), (-5.25496582431133, 2.8111965158073318), (-8.416280212401572, 0.5901946377262757), (-10.197577389400282, -2.6020940939380908), (-15.093300278150986, 2.7796803634662655), (-17.975031348324784, -6.0258496521873575), (0.11649966198824757, -17.976090343975407), (8.21039201862545, -17.302743779420993), (20.20397652210641, -13.18450476170615), (16.698695463195758, -7.3882438047541985)]
56: [(17.16264616827445, 12.561053066147922), (13.21031186780789, 25.02002078239975), (5.763432842029616, 25.88400649915153), (3.161182485941428, 28.964958934044382), (4.859521561642795, 31.922025057406998), (-10.994799563257894, 29.925669050757925), (-20.845855276761153, 18.09390199078274), (-14.717256988150204, 14.708068844151878), (-13.602228566643557, 13.745822765147727), (-17.39238566496472, 9.168802953342361), (-4.070584376336813, 4.585762055227004), (-3.3192786062417596, 2.9146324050970778), (0.2646589162679023, -2.464215373748188), (5.543944764796506, -2.0601513727112035), (9.94762119226669, 6.63157376388868)]
57: [(14.833161517028444, 21.013060056203678), (10.158354002500086, 22.719258807979628), (3.158958321283035, 30.4228893682409), (4.79320431680142, 31.185041511140135), (-4.092953523229917, 26.380330992287295), (-8.352224008645873, 28.38904486197307), (-10.938246671810552, 27.46550828997164), (-11.794639800482953, 4.084603110904477), (-7.546076317662749, 8.097100543794351), (-9.339317269696561, 1.5852898223457303), (-3.84071977618256, 0.7637323378178655), (-2.604882864350175, 3.0253399399857934), (0.9123924021202535, -3.4228875246825523), (14.170590022084575, 1.718033823479976), (7.505836219599717, 4.838075099830525)]
58: [(34.15160811463889, 4.129512601381258), (32.86903886049947, 6.44481170687511), (24.42446652458414, 15.944499208653786), (25.25387299904029, 15.732167053337921), (21.178029181209766, 12.70812029754963), (18.47869388107233, 16.48258304796002), (16.29841219657507, 15.331743380245838), (18.33463265955594, 11.627584323211154), (9.60031984745619, 15.432445159289415), (-0.2431813286242126, -1.1108445765454038), (2.0088780055549527, -8.468568766584745), (18.917629950805345, -11.774215113835144), (21.168353089410807, -8.241954084750795), (20.584496156267182, -10.31496924737007), (31.645634037654165, 0.16307063053516924)]
59: [(0.68236079048356, 8.966507978518113), (-3.6494125420431187, 21.4820077957719), (-5.9590672716163535, 15.439921549770988), (-19.315077094747046, 14.151932770296625), (-22.830960427395137, 6.145184724791027), (-19.30571116523282, 12.3228920974693), (-21.49479770478556, 7.86355329945404), (-24.285224345173425, -3.287123877141254), (-23.74878060939692, 1.2197361443376742), (-26.58979995069599, -3.115774168871897), (-26.37796678711718, -2.5594417285059508), (-10.716060415924428, -13.790187539606414), (-5.706352712473702, -14.121930895148076), (-6.99324696925398, -6.922306970595613), (3.2117925392863413, -12.313482824734145)]
60: [(29.748662180458787, -18.622913427247354), (22.689841883148148, -15.689972716151763), (12.96503818677277, -2.266108165396818), (3.5790179138672684, -2.400294440444764), (3.095277608721595, 1.0455862045941675), (-4.364570704833031, -1.9458572864269557), (-3.543108935150394, -22.797121773485102), (-3.1953789974706135, -22.217235196422155), (0.6528202806244181, -27.160753052112756), (4.402898303061449, -27.527526010085808), (5.205239772251313, -25.128650917278357), (-2.008503709968516, -30.804076457873173), (13.387660105867125, -32.04716819298397), (12.198018506795828, -26.681651193610133), (12.81477252171354, -28.256592780711635)]
61: [(5.650702368175081, -5.105461490147741), (3.683800944648648, -4.790822575705764), (-11.488631498648168, 7.873762418914726), (-13.261729585301378, 0.895901030996221), (-15.387665294860664, 3.1567763697837004), (-25.40430692840349, -11.012865115175352), (-23.405825992677837, -12.661754205015505), (-13.596552455536445, -24.082752606909473), (-3.942287765422582, -29.915607764549936), (-4.737411354898134, -29.327174601472063), (-9.347286877294865, -22.528460263443744), (-4.84760477422017, -20.376554135792155), (1.2210725483935079, -19.549949827205943), (2.9813100059601303, -16.889260892352645), (1.3246672705555982, -20.02362024427083)]
62: [(5.849042736203014, 19.59835432625855), (3.7938488989543098, 18.830607947601585), (1.230892101969836, 16.8361475470928), (-8.772377218886433, 27.12170201270981), (-19.765578887329454, 26.163310525378794), (-27.08306634619956, 19.356917146690325), (-22.398605844276187, 19.22316751236377), (-25.132492519578832, 1.3308932309369026), (-21.80471323917103, -3.7813160784041258), (-18.362380079309922, -4.661499878313236), (-10.671699693819917, -6.4357229027260745), (-3.086344005968219, -3.792027758449702), (3.793826914331041, 6.5191383525814075), (1.4434530278103568, 4.821213409839049), (2.3024830346428926, 8.173841550662551)]
63: [(18.335766257102044, 5.73022155497352), (11.488406896705055, 11.710358448279084), (6.241418052026542, 8.906753673539338), (1.3075787436656636, 1.802939268776854), (-0.25771915353125485, 0.5630974976780148), (-6.226114501191876, 3.227906530638435), (-7.049364404715812, -2.7519392762370276), (-6.854175134315817, -12.869953877283498), (1.4020782320394192, -12.83110182328378), (12.123001033368276, -25.127305635726486), (16.582437194747968, -20.98065351985201), (14.629998510824588, -16.70465335233918), (22.227727108260773, -20.369591068007914), (20.885401150957126, -15.981107239414666), (26.491929525114486, -14.181660357828816)]
64: [(28.56997670378062, -2.448647652551396), (25.8325729310031, 0.03182099539727268), (5.941468473245724, 1.3981849989001254), (7.246929611419287, 2.1340953045923676), (-2.8599654106689947, -1.8554724731433372), (-4.115362085801011, -16.799882533635387), (5.590550245858841, -17.581127993373354), (3.27674490805866, -18.260507488165892), (11.741216907429283, -24.166027435278178), (12.732114150276395, -26.376829523340994), (18.653504755848676, -23.15174514733894), (17.647786378776246, -19.179671265174314), (22.878885669149422, -15.326389190825825), (28.24020645394892, -16.55899984119161), (31.580608646903077, -15.837927754687243)]
65: [(9.714776735804277, 30.299923256488718), (1.5409685798779904, 23.479584145823328), (-4.054118846426984, 28.822621357241967), (-8.681067934884794, 23.56871585209484), (-4.628120500021261, 21.29832938525687), (-13.300324682355953, 15.336341228562862), (-7.227331448217109, 12.71214967843978), (-10.039305534255785, 8.130902882518301), (-8.026903435041882, 0.3351493336667568), (-1.38164945184915, -1.7510808661837824), (3.2384272906848244, -2.4310072863966328), (3.079662411956374, 3.0516145600620557), (5.241664288403836, -2.4959455681268445), (9.327396547443028, 4.722348202963508), (12.56714732008208, 3.3314239534895287)]
66: [(13.56710444477161, -1.1506777082142476), (13.873391275874756, -3.636740548606456), (-12.096487835327153, 9.741722655449966), (-6.820717153045092, 8.082084213975747), (-9.575254038475004, 7.621901588071132), (-11.457413630361197, 11.680393095734495), (-17.90437282180352, -1.1462889901698199), (-22.817164910135094, -2.013641475408869), (-23.0077763417949, -8.726719122830815), (-20.57310721832405, -10.007124930220371), (-13.858455432562486, -17.940245630721773), (-1.8797079697542864, -18.39217953710294), (-4.505009761951842, -18.56781392046677), (-2.7836465835538764, -13.951260794588283), (2.159830027154208, -16.062986724560076)]
67: [(20.439420434832854, 0.8933734799241222), (9.44826204205981, 11.867588988286844), (8.843512187683299, 5.023587845052068), (1.9969533864371192, 13.70076133618683), (-1.448731861659382, 15.0573000671183), (-9.137628800022668, 9.229656149546873), (-6.4632517896196156, 8.765868098483182), (-14.906091772381384, -4.184354850182632), (-6.485910367354612, -0.026510852802211993), (-7.290187470035059, -7.433935223179199), (-5.718295960251525, -8.506933974242367), (7.117042182461615, -21.99131451647711), (7.028910686978556, -21.28745765676079), (9.306607175587587, -20.337660600810086), (16.88718701284138, -10.578306026829962)]
68: [(27.91473708977812, -2.2292872530041317), (22.900763839310926, 7.865993226593243), (16.104122317660774, 11.089939068153523), (-0.5360351244187922, -5.057426889457535), (-4.204668660424205, -4.587261041703189), (-7.565565574385419, -0.02401760959735011), (-0.31626750035109197, -9.403043038131466), (-6.834955747878311, -13.511128112074239), (-5.126719794934132, -15.147345307358536), (2.1132600860538595, -11.260618126583907), (0.5176628344471389, -22.884479246524283), (16.2891562750862, -16.241464358089196), (16.466788880022452, -13.18319962527545), (25.62579099429221, -12.401296622504287), (23.62012210300894, -11.031511897879765)]
69: [(21.74615668752263, -0.10023702690865344), (22.111721662853743, 0.6112804032962931), (17.93564884721839, 8.095577767348765), (26.12018967952317, 1.795985390335678), (3.080023212797567, 9.01751369331921), (4.627178467385359, 1.0695835938384022), (-6.366787939527209, -3.8904589254817443), (-8.914606019328929, -13.50180293233623), (3.027806382343466, -23.85432375799652), (9.503399739310135, -20.2525385200007), (23.55211524395861, -12.34145541302862), (18.37526617670943, -21.016751152975708), (19.79365972321887, -16.163017336259248), (21.6652469491505, -9.724100049823623), (26.66854504207624, -10.066445841314241)]
70: [(17.601711800409404, 8.806014272878759), (15.781907101696916, 18.10540731454337), (15.859282530325572, 16.64505502763428), (20.80490367230441, 14.686372937288532), (14.198844823619696, 23.067960928770248), (9.835595663133274, 23.144621931962035), (-4.967699461137174, 9.696689487919594), (-5.266203966852076, 16.905609176676972), (-4.641767999594963, 12.405720606339468), (-9.13315368389956, 2.8165459528479158), (-7.681407124658328, -7.865031697221572), (6.929050954997699, -11.231167870047832), (15.112192760589405, -3.0954412553892956), (18.406002004142582, -0.684281081267665), (21.011326687040842, 7.025569402001582)]
